,Altura,Año,Nombre,Peso,Yardas_totales
34,175.0,1987,"Williams, Alonzo", 192,9
35,182.88,1930,"Williams, Pop", 207,0
36,180.0,2008,"Williams, Cadillac", 218,"4,038"
37,175.0,2005,"Williams, Chaz", 213,0
38,175.0,2000,"Williams, Clarence", 196,0
39,185.928,1998,"Williams, Clarence", 265,5
40,175.0,1979,"Williams, Clarence", 194,"1,327"
41,188.976,1979,"Williams, Dave", 210,501
42,175.0,2011,"Williams, DeAngelo", 207,"8,096"
43,182.88,1978,"Williams, Delvin", 195,"5,598"
44,177.5,2013,"Williams, Deonte", 213,0
45,175.0,2005,"Williams, Domanick", 216,"3,195"
46,175.0,2015,"Williams, Dominique", 205,0
47,185.928,2011,"Williams, Eddie", 242,2
48,188.976,1987,"Williams, Scott", 234,73
49,188.976,1976,"Williams, Ed", 245,896
50,177.5,2005,"Williams, Ricky", 230,"10,009"
51,188.976,1961,"Williams, Frank", 215,0
52,182.88,1948,"Williams, Frank", 212,0
53,185.928,1966,"Williams, Jeff", 210,2
54,182.88,1985,"Williams, Van", 208,170
55,188.976,1995,"Williams, Harvey", 220,"3,952"
56,177.5,1929,"Williams, Ike", 180,0
57,177.5,1987,"Williams, Jim", 210,0
58,177.5,2011,"Williams, Javarris", 223,6
59,180.0,2000,"Williams, Jermaine", 245,8
60,177.5,2013,"Williams, Jerodis", 203,0
61,177.5,1951,"Williams, Jerry", 175,910
62,182.88,1971,"Williams, Joe", 193,139
63,180.0,1986,"Williams, John", 213,42
64,180.0,1953,"Williams, Johnny", 177,0.0
65,180.0,1990,"Williams, John L.", 231,"5,006"
66,175.0,1984,"Williams, Jon", 205,0
67,185.928,2011,"Williams, Jonathan", 196,0
68,175.0,1938,"Williams, Joe", 178,0
69,182.88,1925,"Williams, Joe", 238,0
70,182.88,2014,"Williams, Karl", 244,0
71,185.928,2015,"Williams, Karlos", 230,517
72,180.0,2012,"Williams, Keiland", 230,459
73,177.5,1986,"Williams, Keith", 173,164
74,182.88,1993,"Williams, Kevin", 215,0
0,182.88,1987,"Williams, Leonard", 205,25
1,185.928,2001,"Williams, Moe", 205,"1,826"
2,188.976,1985,"Williams, Michael", 220,517
3,192.024,1980,"Williams, Mike", 222,261
4,177.5,1982,"Williams, Newton", 204,77
5,188.976,1971,"Williams, Perry", 219,547
6,175.0,1980,"Williams, Ray", 170,17
7,182.88,1983,"Williams, Richard", 205,5
8,170.0,2002,"Williams, Ricky", 195,190
9,185.928,1986,"Williams, Ricky", 195,0
10,180.0,1993,"Williams, Ronald", 215,0
11,175.0,2013,"Williams, Ryan", 207,164
12,170.0,2006,"Williams, Shaud", 193,330
13,172.5,1997,"Williams, Sherman", 202,"1,162"
14,172.5,2016,"Williams, Terry", 191,0
15,180.0,1943,"Williams, Ted", 183,196
16,185.928,1969,"Williams, Travis", 210,"1,166"
17,182.88,1982,"Williams, Vince", 231,68
18,185.928,2004,"Williams, Walter", 206,42
19,188.976,1946,"Williams, Walter", 195,0.0
20,185.928,1969,"Williams, Wandy", 189,18
21,182.88,1990,"Williams, Warren", 203,"1,191"
22,180.0,1983,"Willis, Chester", 195,73
23,182.88,1973,"Willis, Fred", 212,"2,831"
24,188.976,1995,"Willis, Jamal", 220,35
25,185.928,2006,"Willis, Shawn", 267,0
26,180.0,1926,"Willson, Joe", 185,0
27,182.88,1997,"Wilson, Abu", 214,0
28,182.88,1965,"Wilson, Ben", 225,"1,589"
29,195.072,2013,"Wilson, Braden", 256,0
30,182.88,1987,"Wilson, Brett", 220,16
31,175.0,2013,"Wilson, David", 205,504
32,185.928,1993,"Wilson, Marcus", 215,24
33,180.0,1930,"Wilson, Mule", 192,19
34,188.976,1982,"Wilson, Frank", 233,0
35,180.0,1928,"Wilson, Mike", 185,0
36,180.0,1969,"Wilson, Harry", 204,7
37,182.88,1946,"Wilson, Jack", 200,123
38,188.976,1971,"Wilson, Jerrel", 222,53
39,177.5,1973,"Wilson, Joe", 210,96
40,188.976,2008,"Wilson, Kris", 245,446
41,175.0,2006,"Wilson, Quincy", 220,2
42,182.88,1993,"Wilson, Robert", 255,183
43,177.5,1985,"Wilson, Stanley", 209,"1,118"
44,182.88,1960,"Wilson, Tommy", 203,"2,553"
45,192.024,1981,"Wilson, Tim", 226,"1,414"
46,188.976,1948,"Wilson, Camp", 201,"1,453"
47,192.024,1983,"Wilson, Wayne", 215,"2,531"
48,185.928,2006,"Wimbush, Derrick", 226,15
49,180.0,1986,"Winder, Sammy", 203,"5,427"
50,180.0,1976,"Winfrey, Stan", 223,215
51,192.024,2013,"Wingo, Ronnie", 231,4
52,185.928,1923,"Winkelman, Ben", 190,0
53,188.976,2015,"Winston, Glenn", 220,-8
54,188.976,1962,"Winston, Lloyd", 215,112
55,180.0,1983,"Winters, Chet", 205,0
56,177.5,1996,"Witherspoon, Derrick", 196,7
57,180.0,2001,"Witherspoon, Terry", 255,0
58,188.976,1998,"Witman, Jon", 244,129
59,180.0,1949,"Wizbicki, Alex", 188,0.0
60,182.88,2002,"Wofford, James", 186,0
61,192.024,1987,"Wolden, Al", 232,8
62,175.0,1925,"Wolf, Dick", 160,0
63,170.0,2009,"Wolfe, Garrett", 185,282
64,182.88,1938,"Wolfe, Red", 205,19
65,182.88,1990,"Wolfley, Ron", 230,263
66,180.0,1966,"Wolski, Bill", 203,0
67,180.0,2003,"Womack, Antwoine", 225,0
68,175.0,1987,"Womack, Jeff", 188,20
69,175.0,1962,"Womack, Joe", 210,468
70,182.88,1957,"Womble, Royce", 185,266
71,177.5,1986,"Wonsley, George", 218,"1,158"
72,177.5,1986,"Wonsley, Nathan", 190,339
73,177.5,1983,"Wonsley, Otis", 214,181
74,180.0,2014,"Wood, Cierre", 226,12
0,185.928,1924,"Wood, Marv", 195,0
1,NaN,1920,"Wood, null","d  
",0
2,182.88,1967,"Woodeshick, Tom", 225,"3,577"
3,182.88,1932,"Woodruff, Lee", 202,74
4,180,1987,"Woods, Carl", 200,20
5,185.928,1977,"Woods, Don", 210,"3,087"
6,188.976,1990,"Woods, Ickey", 231,"1,525"
7,180,1990,"Woodside, Keith", 203,976
8,180,1962,"Woodson, Abe", 188,0.0
9,185.928,1966,"Woodson, Marv", 190,0.0
10,185.928,1985,"Woolfolk, Butch", 210,"1,923"
11,188.976,1991,"Word, Barry", 242,"2,897"
12,177.5,1945,"Worden, Jim", 180,3
13,177.5,1956,"Worden, Neil", 198,261
14,177.5,1993,"Workman, Vince", 215,"1,737"
15,188.976,1991,"Worley, Tim", 216,"1,792"
16,180,1969,"Wren, Eugene", 195,0
17,185.928,2001,"Wright, Adam", 235,0
18,185.928,1987,"Wright, Adrian", 230,112
19,185.928,1987,"Wright, Dana", 219,74
20,180,2009,"Wright, Dwayne", 228,94
21,180,2000,"Wright, Destry", 208,0
22,177.5,2007,"Wright, Jason", 212,633
23,180,2013,"Wright, Jeremy", 205,0
24,188.976,1982,"Wright, Johnnie", 210,3
25,180,1947,"Wright, John", 225,0
26,192.024,1995,"Wycheck, Frank", 253,"5,126"
27,182.88,1931,"Wycoff, Doug", 206,780
28,185.928,1923,"Wykoff, Lee", 195,0
29,180,1920,"Wyman, Arnie", 172,0
30,177.5,2009,"Wynn, DeShawn", 232,332
31,182.88,1922,"Wynne, Chet", 180,0
32,185.928,1928,"Wynne, Elmer", 193,0
33,172.5,1950,"Yablonski, Vinnie", 195,460
34,180,1963,"Yewcic, Tom", 185,12
35,175,1947,"Yonamine, Wally", 170,0
36,177.5,2010,"Young, Albert", 209,82
37,177.5,2014,"Young, Chad", 240,0
38,188.976,1992,"Young, Charlie", 206,0
39,185.928,1975,"Young, Charley", 213,638
40,NaN,1951,"Young, Buddy", 175,"1,275"
41,182.88,1965,"Young, Jim", 205,4
42,177.5,1926,"Young, Al", 180,0
43,177.5,2016,"Young, Kelsey", 198,0
44,180,1956,"Young, Dick", 210,199
45,188.976,1979,"Young, Rickey", 196,"3,666"
46,182.88,1925,"Young, Russ", 190,0
47,185.928,1927,"Young, Sam", 190,0
48,180,2007,"Young, Selvin", 215,"1,032"
49,182.88,2011,"Younger, Kenny", 228,0
50,192.024,1953,"Younger, Tank", 225,"3,640"
51,180,1940,"Yurchey, John", 188,0
52,182.88,1987,"Zachary, Ken", 222,3
53,182.88,1940,"Zadworney, Frank", 202,5
54,177.5,1957,"Zagers, Bert", 185,477
55,182.88,1950,"Zalejski, Ernie", 185,0.0
56,NaN,1926,"Zehrer, Henry", 175,0
57,180,1997,"Zellars, Ray", 233,"1,351"
58,172.5,2002,"Zereoue, Amos", 205,"2,137"
59,180,1951,"Ziegler, Frank", 175,"1,926"
60,177.5,1922,"Ziegler, Paul", 185,0
61,188.976,2014,"Zimmer, Mike", 239,0
62,180,1945,"Zirinsky, Walt", 187,3
63,192.024,1973,"Zofko, Mickey", 195,67
64,175,1943,"Zontini, Lou", 189,97
65,185.928,2013,"Zordich, Michael", 245,0
66,180,1998,"al-Jabbar, Abdul-Karim", 205,"3,411"
67,182.88,1947,"deCorrevont, Bill", 186,0.0
68,188.976,1978,"van Eeghen, Mark", 223,"6,651"
